customer,merchant,frequency
'C1047374909','M855959430',2
'C179390259','M547558035',2
'C770308839','M1535107174',2
'C1557448113','M855959430',2
'C232517457','M151143676',2
'C1268275182','M855959430',2
'C1360481565','M151143676',2
'C980475207','M348934600',2
'C1964602402','M480139044',2
'C1136859577','M855959430',2
'C1517707344','M209847108',2
'C825744832','M151143676',2
'C1093826151','M855959430',2
'C1486961552','M1600850729',2
'C2084267589','M1313686961',2
'C145208657','M1741626453',2
'C1597977404','M1535107174',2
'C1560676680','M1600850729',2
'C297347471','M855959430',2
'C1660594711','M1535107174',2
'C2083017854','M547558035',2
'C1014313887','M209847108',2
'C1963238862','M85975013',2
'C1886620334','M1535107174',2
'C10263180','M209847108',2
'C871962456','M1535107174',2
'C116386695','M151143676',2
'C944695695','M151143676',2
'C1060120913','M1535107174',2
'C109634232','M85975013',2
'C192974759','M480139044',2
'C1136761152','M1535107174',2
'C1477378413','M1198415165',2
'C1338932459','M692898500',2
'C158319863','M1823072687',2
'C1100053869','M151143676',2
'C844772824','M547558035',2
'C57136184','M1649169323',2
'C563130428','M855959430',2
'C135716487','M855959430',2
'C1203244235','M480139044',2
'C274747841','M1535107174',2
'C950325755','M151143676',2
'C174977934','M1600850729',2
'C1508025585','M151143676',2
'C1332295774','M1535107174',2
'C1326593353','M1535107174',2
'C537330939','M151143676',2
'C1806072501','M151143676',2
'C1690923384','M480139044',2
'C474891377','M855959430',2
'C1005495267','M1946091778',2
'C230958403','M1535107174',2
'C1980965530','M855959430',2
'C1516302826','M1535107174',2
'C792341594','M855959430',2
'C629170053','M692898500',2
'C129386345','M151143676',2
'C1945520078','M855959430',2
'C1559091388','M209847108',2
'C1126112663','M209847108',2
'C1186894186','M855959430',2
'C1835412106','M480139044',2
'C309177915','M980657600',2
'C354971512','M1053599405',2
'C292682242','M1352454843',2
'C85142763','M692898500',2
'C836424975','M349281107',2
'C2126657609','M1888755466',2
'C38251321','M1888755466',2
'C1566647188','M151143676',2
'C1304285526','M855959430',2
'C777971561','M855959430',2
'C1899061870','M855959430',2
'C1652856443','M85975013',2
'C261466841','M151143676',2
'C1854104284','M855959430',2
'C1508373758','M209847108',2
'C2145448250','M855959430',2
'C1134994937','M1600850729',2
'C1333661820','M855959430',2
'C220694569','M1053599405',2
'C1474786056','M1600850729',2
'C1802714004','M1535107174',2
'C702798720','M1535107174',2
'C1787239285','M1823072687',2
'C199512926','M1946091778',2
'C143836998','M1053599405',2
'C764950264','M692898500',2
'C1647801193','M1600850729',2
'C282483842','M1946091778',2
'C500992269','M855959430',2
'C2089485741','M151143676',2
'C1731135780','M209847108',2
'C2001505633','M547558035',2
'C1459810780','M151143676',2
'C1095241409','M209847108',2
'C2125297333','M1053599405',2
'C11453786','M151143676',2
'C282411136','M1535107174',2
'C1791903269','M151143676',2
'C1389923471','M547558035',2
'C1859195979','M857378720',2
'C1194290880','M480139044',2
'C1846080029','M840466850',2
'C707360147','M480139044',2
'C133401060','M209847108',2
'C836424975','M1913465890',2
'C142595093','M1198415165',2
'C897057254','M209847108',2
'C1929167055','M151143676',2
'C1850482225','M547558035',2
'C2064655298','M151143676',2
'C1560259762','M1888755466',2
'C759167881','M151143676',2
'C533940472','M480139044',2
'C1423828273','M547558035',2
'C1685492470','M17379832',2
'C1969886762','M1649169323',2
'C1050663079','M855959430',2
'C1173530601','M980657600',2
'C1214582637','M1946091778',2
'C1435256152','M209847108',2
'C1911293580','M855959430',2
'C1387070447','M151143676',2
'C235542568','M151143676',2
'C1903856065','M151143676',2
'C2129964241','M855959430',2
'C653252303','M855959430',2
'C1827713539','M480139044',2
'C1045214627','M151143676',2
'C1480367576','M50039827',2
'C1931900243','M151143676',2
'C1744098311','M209847108',2
'C1556534733','M1535107174',2
'C1466730207','M480139044',2
'C232299558','M1946091778',2
'C395508885','M1649169323',2
'C496697462','M1535107174',2
'C1646349423','M855959430',2
'C1602648292','M1535107174',2
'C1381700589','M1888755466',2
'C2018553540','M980657600',2
'C708968659','M1946091778',2
'C1899748276','M209847108',2
'C1756466427','M209847108',2
'C354098761','M151143676',2
'C35785606','M151143676',2
'C1167781928','M151143676',2
'C1214828746','M547558035',2
'C135716487','M1053599405',2
'C484067548','M50039827',2
'C1817842389','M1198415165',2
'C281893917','M151143676',2
'C375144053','M732195782',2
'C75208519','M1872033263',2
'C928481238','M1198415165',2
'C893276958','M151143676',2
'C440694138','M547558035',2
'C1532733169','M209847108',2
'C465037281','M1600850729',2
'C706685788','M855959430',2
'C1591008232','M151143676',2
'C759915530','M855959430',2
'C1449000407','M151143676',2
'C614111561','M1535107174',2
'C1744858817','M692898500',2
'C1799882713','M1946091778',2
'C75274383','M1053599405',2
'C985780492','M1198415165',2
'C1100053869','M209847108',2
'C861856179','M855959430',2
'C2085650948','M1313686961',2
'C1467832188','M151143676',2
'C1009080922','M151143676',2
'C159913055','M349281107',2
'C1807259356','M151143676',2
'C1622587363','M151143676',2
'C409331076','M1946091778',2
'C446179646','M840466850',2
'C632538178','M1535107174',2
'C967677653','M855959430',2
'C190398591','M1053599405',2
'C1743392358','M209847108',2
'C1080719046','M151143676',2
'C2046797625','M151143676',2
'C931370744','M980657600',2
'C831905583','M840466850',2
'C629808856','M855959430',2
'C382789952','M2122776122',2
'C1916796804','M855959430',2
'C1275518867','M1888755466',2
'C2070997908','M209847108',2
'C2027631548','M1198415165',2
'C784005201','M151143676',2
'C1754543106','M840466850',2
'C1837200499','M547558035',2
'C560478089','M480139044',2
'C2060968828','M1053599405',2
'C282483842','M151143676',2
'C1028143403','M855959430',2
'C1214780453','M209847108',2
'C837113913','M855959430',2
'C1980127627','M1535107174',2
'C1792734476','M1872033263',2
'C1720679886','M480139044',2
'C1297100897','M1535107174',2
'C819978438','M349281107',2
'C673469784','M855959430',2
'C1882920635','M209847108',2
'C395414939','M1888755466',2
'C1377736719','M209847108',2
'C1156399058','M480139044',2
'C1876476635','M1946091778',2
'C44197733','M855959430',2
'C713872230','M349281107',2
'C2038427935','M1600850729',2
'C1771537982','M209847108',2
'C1820624068','M1535107174',2
'C1385354747','M980657600',2
'C442137737','M1053599405',2
'C801797246','M1198415165',2
'C417225282','M1535107174',2
'C252172114','M1053599405',2
'C428728055','M1535107174',2
'C2100825064','M855959430',2
'C899638721','M480139044',2
'C1941625566','M151143676',2
'C1962882634','M547558035',2
'C1685492470','M50039827',2
'C1667161948','M50039827',2
'C490092965','M1649169323',2
'C574289698','M1600850729',2
'C1370556911','M1600850729',2
'C1472579779','M855959430',2
'C521595859','M50039827',2
'C2018553540','M151143676',2
'C1002759277','M209847108',2
'C1299496226','M855959430',2
'C343982358','M855959430',2
'C823847346','M1535107174',2
'C78631448','M1535107174',2
'C1019071188','M692898500',2
'C2115344024','M855959430',2
'C1761368684','M855959430',2
'C1128965136','M1600850729',2
'C1971105040','M151143676',2
'C757503768','M209847108',2
'C671449181','M1535107174',2
'C1739468858','M2122776122',2
'C1084672760','M151143676',2
'C1984017083','M151143676',2
'C952397244','M1535107174',2
'C2007253908','M1053599405',2
'C1069635670','M480139044',2
'C1415571957','M855959430',2
'C1855857061','M151143676',2
'C426715237','M1535107174',2
'C1685492470','M3697346',2
'C480951921','M855959430',2
'C1586862598','M732195782',2
'C471166875','M151143676',2
'C375144053','M2080407379',2
'C1156745710','M480139044',2
'C1267365709','M1600850729',2
'C1100337763','M1535107174',2
'C1297358265','M1823072687',2
'C1783773775','M1053599405',2
'C436675850','M855959430',2
'C1004109477','M1535107174',2
'C1076110991','M855959430',2
'C383264569','M151143676',2
'C1621026927','M349281107',2
'C382004679','M480139044',2
'C2120633706','M151143676',2
'C1714385979','M1535107174',2
'C759915530','M209847108',2
'C150273597','M349281107',2
'C1182534509','M1053599405',2
'C1402203755','M209847108',2
'C2070935783','M1946091778',2
'C553434543','M1294758098',2
'C1338396147','M2122776122',2
'C199512926','M1842530320',2
'C53497422','M1535107174',2
'C835284421','M1535107174',2
'C1149179033','M151143676',2
'C211657450','M480139044',2
'C25759288','M348934600',2
'C1681976106','M151143676',2
'C976209265','M151143676',2
'C208514238','M840466850',2
'C956700475','M855959430',2
'C725705195','M85975013',2
'C866263389','M349281107',2
'C437189630','M209847108',2
'C1177396126','M855959430',2
'C2128589842','M151143676',2
'C2132932756','M855959430',2
'C1308910127','M547558035',2
'C459595150','M1535107174',2
'C1647495093','M547558035',2
'C3977999','M855959430',2
'C617323407','M1535107174',2
'C642158646','M1741626453',2
'C1980965530','M1649169323',2
'C737765767','M349281107',2
'C2073207955','M480139044',2
'C579648989','M1198415165',2
'C1082462651','M855959430',2
'C1580712621','M1535107174',2
'C153419170','M85975013',2
'C908718101','M692898500',2
'C1638710158','M151143676',2
'C1981089677','M3697346',2
'C52277164','M1198415165',2
'C2041218422','M1946091778',2
'C526635102','M151143676',2
'C1541224095','M1946091778',2
'C2014915363','M1535107174',2
'C1703319891','M855959430',2
'C1859195979','M692898500',2
'C1756466427','M855959430',2
'C1255221015','M209847108',2
'C1753498738','M1053599405',2
'C76969430','M840466850',2
'C320437746','M1946091778',2
'C1032319289','M855959430',2
'C594793398','M855959430',2
'C1861455727','M692898500',2
'C515668508','M1888755466',2
'C1101633489','M1198415165',2
'C1787239285','M855959430',2
'C1258725927','M1053599405',2
'C1808385426','M209847108',2
'C1045214627','M855959430',2
'C1862169273','M1600850729',2
'C1572610482','M209847108',2
'C1242334684','M480139044',2
'C196806031','M1600850729',2
'C394979408','M855959430',2
'C2120296918','M1600850729',2
'C1267444276','M151143676',2
'C656031620','M151143676',2
'C1256908044','M840466850',2
'C1802714004','M1888755466',2
'C1337923906','M840466850',2
'C1469453217','M855959430',2
'C76052944','M1946091778',2
'C1005126300','M1600850729',2
'C337165520','M855959430',2
'C2137070408','M1600850729',2
'C379301962','M1535107174',2
'C150587559','M151143676',2
'C1909173090','M1352454843',2
'C1165454845','M855959430',2
'C678697032','M732195782',2
'C1793707767','M855959430',2
'C2008428493','M855959430',2
'C2104407126','M1198415165',2
'C1237476993','M2122776122',2
'C813472343','M1872033263',2
'C1582152156','M209847108',2
'C11116138','M855959430',2
'C1126297464','M349281107',2
'C725705195','M1053599405',2
'C875898611','M840466850',2
'C1557689947','M1842530320',2
'C825739161','M855959430',2
'C1622016247','M547558035',2
'C145230032','M855959430',2
'C1376050027','M151143676',2
'C1160421902','M692898500',2
'C179196508','M209847108',2
'C1290093162','M349281107',2
'C181787207','M547558035',2
'C1844076143','M1053599405',2
'C411345215','M209847108',2
'C1568308501','M151143676',2
'C695481887','M855959430',2
'C1741037105','M151143676',2
'C2075935351','M1053599405',2
'C1992803690','M349281107',2
'C918659260','M151143676',2
'C1855693993','M855959430',2
'C245117318','M2011752106',2
'C1124718683','M480139044',2
'C1642374729','M480139044',2
'C1674379117','M855959430',2
'C388262831','M1600850729',2
'C21670075','M855959430',2
'C1703739582','M855959430',2
'C1153792315','M480139044',2
'C1385115265','M151143676',2
'C1461258616','M1535107174',2
'C528877098','M1600850729',2
'C1401244511','M480139044',2
'C707845856','M1649169323',2
'C2049382420','M480139044',2
'C1645579872','M209847108',2
'C1140809068','M1535107174',2
'C2035771335','M855959430',2
'C60026962','M980657600',2
'C1655037147','M692898500',2
'C1947369699','M1535107174',2
'C1864289868','M855959430',2
'C1580025618','M855959430',2
'C149511515','M480139044',2
'C52277164','M480139044',2
'C578309168','M151143676',2
'C133764711','M1198415165',2
'C399061526','M85975013',2
'C755000520','M209847108',2
'C1555517201','M2011752106',2
'C1928450094','M1946091778',2
'C745099746','M855959430',2
'C1407087523','M480139044',2
'C1492110515','M855959430',2
'C404075543','M209847108',2
'C799349963','M151143676',2
'C1968779147','M209847108',2
'C1295945354','M1053599405',2
'C1654186046','M480139044',2
'C630302845','M547558035',2
'C1178726445','M480139044',2
'C47208933','M209847108',2
'C1030975170','M1872033263',2
'C860156566','M209847108',2
'C255059556','M1535107174',2
'C2008428493','M2011752106',2
'C1905396523','M151143676',2
'C377075708','M1946091778',2
'C553434543','M732195782',2
'C126638730','M732195782',2
'C395508885','M855959430',2
'C830078297','M209847108',2
'C1933962406','M855959430',2
'C1225533078','M209847108',2
'C1959396051','M1741626453',2
'C971838371','M1053599405',2
'C1750835738','M855959430',2
'C1232523772','M209847108',2
'C750714109','M855959430',2
'C288684762','M151143676',2
'C815064001','M1053599405',2
'C170769685','M209847108',2
'C1124449361','M1198415165',2
'C1693925346','M1649169323',2
'C43130617','M855959430',2
'C263788122','M480139044',2
'C1192557067','M50039827',2
'C1943207086','M151143676',2
'C1510459992','M151143676',2
'C1338125837','M3697346',2
'C1741401017','M840466850',2
'C764048448','M151143676',2
'C2066736149','M151143676',2
'C100045114','M151143676',2
'C1628244008','M547558035',2
'C1040405455','M1741626453',2
'C652364872','M1535107174',2
'C1383337902','M151143676',2
'C2044438336','M1888755466',2
'C603564532','M1053599405',2
'C267009229','M209847108',2
'C1927346472','M855959430',2
'C791033780','M855959430',2
'C1885719603','M151143676',2
'C360122873','M980657600',2
'C1379814778','M855959430',2
'C1307916597','M1600850729',2
'C1580712621','M480139044',2
'C899895612','M855959430',2
'C1607644979','M480139044',2
'C1293338142','M855959430',2
'C644663928','M1535107174',2
'C21207783','M1535107174',2
'C630871084','M209847108',2
'C96508773','M209847108',2
'C109947606','M1600850729',2
'C1214929092','M1888755466',2
'C289653430','M980657600',2
'C128812892','M840466850',2
'C1950237952','M855959430',2
'C1413412440','M209847108',2
'C1038879380','M855959430',2
'C576545848','M151143676',2
'C1445931696','M855959430',2
'C1731163929','M151143676',2
'C399061526','M1400236507',2
'C1032319289','M480139044',2
'C1163388474','M151143676',2
'C1076053396','M209847108',2
'C812882942','M151143676',2
'C662015024','M1888755466',2
'C413242191','M151143676',2
'C206142588','M1053599405',2
'C176392439','M855959430',2
'C107438779','M151143676',2
'C1143401925','M209847108',2
'C1258211852','M855959430',2
'C1014010834','M1600850729',2
'C1413412440','M151143676',2
'C1355357191','M151143676',2
'C322786133','M547558035',2
'C1404684380','M151143676',2
'C2134399963','M151143676',2
'C1354768768','M547558035',2
'C1543555122','M480139044',2
'C1069648311','M480139044',2
'C974315171','M480139044',2
'C1503504810','M855959430',2
'C171498975','M151143676',2
'C1928842916','M1535107174',2
'C131200254','M151143676',2
'C1757210259','M1600850729',2
'C576358551','M692898500',2
'C1575099263','M1946091778',2
'C1548873226','M1888755466',2
'C1869939691','M1535107174',2
'C1668825144','M209847108',2
'C1626218926','M1888755466',2
'C1246760376','M855959430',2
'C1129737137','M151143676',2
'C179390259','M1198415165',2
'C301739259','M732195782',2
'C823286801','M1535107174',2
'C380082625','M480139044',2
'C1739741081','M209847108',2
'C1847111025','M1600850729',2
'C274486575','M980657600',2
'C1424007721','M855959430',2
'C696720817','M1535107174',2
'C1952040134','M209847108',2
'C2126019044','M1946091778',2
'C1816813783','M855959430',2
'C735039923','M1600850729',2
'C1994736634','M692898500',2
'C779872024','M1913465890',2
'C1423644375','M209847108',2
'C212188289','M480139044',2
'C210563051','M151143676',2
'C1350409226','M855959430',2
'C528985379','M480139044',2
'C1173530601','M547558035',2
'C761606185','M209847108',2
'C1896850232','M480139044',2
'C1273110804','M1649169323',2
'C1376617526','M1053599405',2
'C1321889892','M151143676',2
'C1133298590','M1888755466',2
'C1496334304','M1053599405',2
'C1470676414','M151143676',2
'C1040272582','M349281107',2
'C343512101','M151143676',2
'C1818021493','M78078399',2
'C346030769','M980657600',2
'C908342050','M209847108',2
'C1040405455','M480139044',2
'C722887134','M151143676',2
'C275926123','M1198415165',2
'C993553940','M151143676',2
'C76313164','M1600850729',2
'C274387846','M1535107174',2
'C857032107','M151143676',2
'C1491844959','M151143676',2
'C947315968','M547558035',2
